daiya_sid,bin_no,course_sid
147c6d89-1daf-4f9c-96bd-5b05f332750f,5,5062a883-9479-4793-a012-3d36f9e510d5
fcc435b7-0bc1-4b01-a5d7-74dc866a6cb7,1,5062a883-9479-4793-a012-3d36f9e510d5
bd8c70f8-4ed6-4841-a2c9-7c6fbb2025bc,2,5062a883-9479-4793-a012-3d36f9e510d5
108a09be-5dee-4dce-bb01-933a980d4061,6,5062a883-9479-4793-a012-3d36f9e510d5
771e61a0-c8ac-4a41-95e8-96298c72c531,3,5062a883-9479-4793-a012-3d36f9e510d5
7e65354f-9027-4240-8e9a-f59606a37fbd,25,1952befd-2e8a-4e41-b951-3ef6cf7cce72
605bdfb3-3c3a-4931-bff9-f3f7f7dcb054,20,1952befd-2e8a-4e41-b951-3ef6cf7cce72
143c89e8-9025-45f0-8f11-ed5b8eaf33c2,6,1952befd-2e8a-4e41-b951-3ef6cf7cce72
a4388d3d-2a36-455b-b48c-f026e5d162a4,10,1952befd-2e8a-4e41-b951-3ef6cf7cce72
e294261d-f289-4611-9879-e714b194b329,13,1952befd-2e8a-4e41-b951-3ef6cf7cce72
a64e638e-7a43-48a4-b0c5-eb05fac4fad9,3,1952befd-2e8a-4e41-b951-3ef6cf7cce72
20738895-c7d6-44cd-a08a-d5745ac4d0aa,8,1952befd-2e8a-4e41-b951-3ef6cf7cce72
bc80c836-b7e8-408a-bc38-d96aeb25245d,2,1952befd-2e8a-4e41-b951-3ef6cf7cce72
166edf29-41c1-4730-af3d-da1284af7297,1,1952befd-2e8a-4e41-b951-3ef6cf7cce72
b65c711d-b26d-4d4c-80b6-dc95093feecb,5,1952befd-2e8a-4e41-b951-3ef6cf7cce72
5696213d-9d01-4143-abae-cfae35d9141b,7,1952befd-2e8a-4e41-b951-3ef6cf7cce72
7e31a135-f10d-4a3a-931b-bf04e37cc860,11,1952befd-2e8a-4e41-b951-3ef6cf7cce72
f5299eb6-8a3d-495e-adfb-c29fa65e4f51,11,1952befd-2e8a-4e41-b951-3ef6cf7cce72
3bc541ec-c42b-43b8-aaa5-c365f6c9b484,6,1952befd-2e8a-4e41-b951-3ef6cf7cce72
cdbdfbde-e3d0-407b-a57d-c57d98a82185,7,1952befd-2e8a-4e41-b951-3ef6cf7cce72
e61c4d2f-99be-44e4-8a0f-b092fe1a4c2e,15,1952befd-2e8a-4e41-b951-3ef6cf7cce72
b20cc51c-c778-458a-82a5-b13d01388ca0,24,1952befd-2e8a-4e41-b951-3ef6cf7cce72
d5a46fa1-b1fc-4484-92a3-b1992e7e1de5,14,1952befd-2e8a-4e41-b951-3ef6cf7cce72
49e57f6e-a184-4d60-b54a-ac23584accd9,16,1952befd-2e8a-4e41-b951-3ef6cf7cce72
7166f7a8-3f3d-4daa-b721-b699e98ca7b8,13,1952befd-2e8a-4e41-b951-3ef6cf7cce72
3650e990-90d9-45ef-b714-21209671c3d3,21,1952befd-2e8a-4e41-b951-3ef6cf7cce72
7599f2eb-7d24-482c-a050-1fbd461cf363,11,1952befd-2e8a-4e41-b951-3ef6cf7cce72
b318ed39-f78b-42a9-a3fa-24f52ee3e120,9,1952befd-2e8a-4e41-b951-3ef6cf7cce72
7853e2a9-2a59-49ec-87ee-28ebb8c7e4cb,20,1952befd-2e8a-4e41-b951-3ef6cf7cce72
8434a6c6-f228-421e-ba45-2a4aef3b5e7d,16,1952befd-2e8a-4e41-b951-3ef6cf7cce72
adfab9ca-cbe5-4451-8d20-2f071de50ab6,22,1952befd-2e8a-4e41-b951-3ef6cf7cce72
005d36a7-9dbb-403b-bf2e-2f1653cbb195,22,1952befd-2e8a-4e41-b951-3ef6cf7cce72
d22d090b-61dd-44b5-b218-0dac8cada424,8,1952befd-2e8a-4e41-b951-3ef6cf7cce72
6930dfe3-8ae3-4666-9059-0c4b73a9cbcf,4,1952befd-2e8a-4e41-b951-3ef6cf7cce72
2e06c57d-1f08-41eb-9f87-082c99a32b3a,23,1952befd-2e8a-4e41-b951-3ef6cf7cce72
b3988560-a09f-4c58-b423-07467a4dd86a,15,1952befd-2e8a-4e41-b951-3ef6cf7cce72
aa519242-b8ad-4fe8-893d-0139e66b3189,14,1952befd-2e8a-4e41-b951-3ef6cf7cce72
f248e09e-3a5a-4468-a1c9-0258497be7fd,1,1952befd-2e8a-4e41-b951-3ef6cf7cce72
46a21207-1777-4a17-8f03-0424a4dcd162,19,1952befd-2e8a-4e41-b951-3ef6cf7cce72
43e1240c-a2cc-48b2-b203-03001455ae2a,23,1952befd-2e8a-4e41-b951-3ef6cf7cce72
3fdbcea5-0e29-48d2-a26c-3a30310c1a1d,18,1952befd-2e8a-4e41-b951-3ef6cf7cce72
f62c79ab-55fd-429e-9ee4-3799cd0f908f,2,1952befd-2e8a-4e41-b951-3ef6cf7cce72
19d926b5-bfae-4be8-8bac-33a44bed9a07,12,1952befd-2e8a-4e41-b951-3ef6cf7cce72
01597974-a2d9-4237-8851-3631912537c7,9,1952befd-2e8a-4e41-b951-3ef6cf7cce72
fb02fb88-5830-4143-96a1-3183858624fe,19,1952befd-2e8a-4e41-b951-3ef6cf7cce72
735a8e7d-d044-45b5-a52d-411ea6083eec,16,1952befd-2e8a-4e41-b951-3ef6cf7cce72
a256140e-3244-49b0-b522-4752b8d96a2a,4,1952befd-2e8a-4e41-b951-3ef6cf7cce72
18acb208-8037-445c-8a9b-5020634a4b37,14,1952befd-2e8a-4e41-b951-3ef6cf7cce72
3ab4ec81-ddc1-4c8f-a896-4eb9c0e5f9f2,9,1952befd-2e8a-4e41-b951-3ef6cf7cce72
0c3eb0a3-bf1a-472e-b1eb-559caaa3fdb3,13,1952befd-2e8a-4e41-b951-3ef6cf7cce72
4f31c007-fb2c-4d54-a465-5efdc930bf73,10,1952befd-2e8a-4e41-b951-3ef6cf7cce72
0c786187-834f-4789-ace2-a37c25e9af51,4,1952befd-2e8a-4e41-b951-3ef6cf7cce72
c9114972-e6e4-46cc-8438-a5fb18750deb,10,1952befd-2e8a-4e41-b951-3ef6cf7cce72
108f26b7-3204-44e5-9846-7b4c1cd0c4a7,21,1952befd-2e8a-4e41-b951-3ef6cf7cce72
1bec11bc-2337-403a-86ef-7b76f7975386,12,1952befd-2e8a-4e41-b951-3ef6cf7cce72
9362992b-25e4-4922-b3e2-7f03b7b6ae43,24,1952befd-2e8a-4e41-b951-3ef6cf7cce72
a6570d5f-0a04-44fa-9ed9-7e6a2666b120,17,1952befd-2e8a-4e41-b951-3ef6cf7cce72
f140f13d-0647-4a88-bdcd-81c909ec8246,8,1952befd-2e8a-4e41-b951-3ef6cf7cce72
446610fc-f233-4266-b13d-84c0c380deb0,3,1952befd-2e8a-4e41-b951-3ef6cf7cce72
85be5370-43db-47d2-9f81-8dcdc6350156,17,1952befd-2e8a-4e41-b951-3ef6cf7cce72
84bc369a-d4a3-49a2-b5d2-8eec712551c9,5,1952befd-2e8a-4e41-b951-3ef6cf7cce72
2e5422dc-e0ee-4669-9178-9102e5007a10,3,1952befd-2e8a-4e41-b951-3ef6cf7cce72
60ef39d5-048a-475e-81d1-8cd1797b6b9d,2,1952befd-2e8a-4e41-b951-3ef6cf7cce72
781b35ac-b332-4cbb-bd4c-77382df9f579,7,1952befd-2e8a-4e41-b951-3ef6cf7cce72
ef943336-5e87-4f67-9d6b-745391d148d3,18,1952befd-2e8a-4e41-b951-3ef6cf7cce72
c984e21f-35af-4dbe-b2ab-73b199096d7a,15,1952befd-2e8a-4e41-b951-3ef6cf7cce72
91415bfc-3004-483a-99e8-658f79fbfb26,6,1952befd-2e8a-4e41-b951-3ef6cf7cce72
8995f09c-4eb8-49d6-8d8c-655fd2078c4d,1,1952befd-2e8a-4e41-b951-3ef6cf7cce72
cd539ef0-efc1-464a-a4b1-663f212e4e6a,25,1952befd-2e8a-4e41-b951-3ef6cf7cce72
ded76ee2-0a74-4ee1-98ea-666fe621ef57,12,1952befd-2e8a-4e41-b951-3ef6cf7cce72
9a300887-d129-4f91-9900-685d9199a05b,5,1952befd-2e8a-4e41-b951-3ef6cf7cce72
46614e82-846d-4423-833a-b5ceebba136e,2,bdd294ed-430d-427f-a76b-3f65d156da53
2ab7be7c-ba40-4376-b997-7b4d3b4e10e3,1,bdd294ed-430d-427f-a76b-3f65d156da53
eeb41379-f720-4c0a-919e-f55a19b5439c,2,865457bd-1e31-41d3-920e-3fd39c68f978
6052e8b7-d11d-46ad-90a8-88235af29fae,3,865457bd-1e31-41d3-920e-3fd39c68f978
9d667063-97a3-4127-8f82-530014a07c12,4,865457bd-1e31-41d3-920e-3fd39c68f978
8c75b0f6-ede4-4cce-a312-5b68736ce070,1,865457bd-1e31-41d3-920e-3fd39c68f978
70c19a59-cf55-4723-a7da-bbde45c9f597,3,6a9fd377-069a-4e38-b5fa-40e115ee71dc
6a011131-256e-40a5-bdd7-7b9fccdcbd6d,1,6a9fd377-069a-4e38-b5fa-40e115ee71dc
bf5f84ea-e512-4117-99f9-677af1ad6fd5,2,6a9fd377-069a-4e38-b5fa-40e115ee71dc
86a7fcd4-9f4d-4072-ab3d-d235e1417299,2,df35e373-ea15-48d7-84cd-41d595b17405
c3db0bde-ae6b-4d98-b5d0-c715fea4617f,6,df35e373-ea15-48d7-84cd-41d595b17405
94c7f65a-f58f-4d90-83a1-c8576ccdf029,4,df35e373-ea15-48d7-84cd-41d595b17405
98f91f96-7b65-4a94-9694-f558e73c2fb4,7,df35e373-ea15-48d7-84cd-41d595b17405
57a0f4b6-bfb1-4e4c-9188-f12bcb2152b9,3,df35e373-ea15-48d7-84cd-41d595b17405
7b3a7cfc-f5e3-475f-8677-e4ebccd8fc21,4,df35e373-ea15-48d7-84cd-41d595b17405
fc32e7aa-a4f1-4bd3-9704-651530522214,2,df35e373-ea15-48d7-84cd-41d595b17405
a6143b7f-4523-48f2-933d-6bfcde7b6817,3,df35e373-ea15-48d7-84cd-41d595b17405
c6aaa7d0-7148-4d8d-8618-797ab3f386bd,3,df35e373-ea15-48d7-84cd-41d595b17405
0716468d-14d0-499d-9c96-8a42686af7eb,1,df35e373-ea15-48d7-84cd-41d595b17405
51f5466c-108b-4525-8b91-90528e715ad0,7,df35e373-ea15-48d7-84cd-41d595b17405
43488821-796a-4f4e-b5e7-abdfb7ff9473,5,df35e373-ea15-48d7-84cd-41d595b17405
484d83d4-4c0d-406e-b3af-94c8b6d5a375,6,df35e373-ea15-48d7-84cd-41d595b17405
b9dbb19d-a5bd-47e2-8004-4de6ce3fce64,4,df35e373-ea15-48d7-84cd-41d595b17405
534a6707-c70e-4596-82e7-45d81f7fd9f1,5,df35e373-ea15-48d7-84cd-41d595b17405
b37238ff-00f4-4b97-b28f-403ed8df33a8,1,df35e373-ea15-48d7-84cd-41d595b17405
b4a31864-382b-4130-9815-4047a0f4bab6,1,df35e373-ea15-48d7-84cd-41d595b17405
c678ddb2-8803-470c-87c7-00eeee1e36a7,2,df35e373-ea15-48d7-84cd-41d595b17405
e86b38bd-02fb-4f5d-80b7-e591d45309c7,26,428bd4d9-1057-4220-b326-4201484628a2
47005518-cd91-4981-8339-e09901ad72ef,36,428bd4d9-1057-4220-b326-4201484628a2
42f06747-851f-42fc-abdd-e278efe27d0e,16,428bd4d9-1057-4220-b326-4201484628a2
3426db05-2d38-4909-ad15-eb89579edc30,17,428bd4d9-1057-4220-b326-4201484628a2
57561886-237e-4f38-8211-eb2c2b992a22,23,428bd4d9-1057-4220-b326-4201484628a2
f0125148-f1f3-4520-9f22-ec879359af46,43,428bd4d9-1057-4220-b326-4201484628a2
9e7ed30d-915f-4eb2-8c4a-eab00e5b5d85,1,428bd4d9-1057-4220-b326-4201484628a2
5da8a5ed-21e2-4c09-82b7-e7d97c23f157,10,428bd4d9-1057-4220-b326-4201484628a2
8fe10352-945d-47e3-a1c5-e815f3f86930,20,428bd4d9-1057-4220-b326-4201484628a2
8cdaf162-00ee-4077-bd07-f000c3352f26,6,428bd4d9-1057-4220-b326-4201484628a2
41d69e57-103d-48f4-a210-f031849f6fd3,40,428bd4d9-1057-4220-b326-4201484628a2
c3dec451-dbc4-4f75-89f2-eea41e47e659,29,428bd4d9-1057-4220-b326-4201484628a2
da699309-77dc-42c0-b07c-eff5d3a0859b,26,428bd4d9-1057-4220-b326-4201484628a2
f7e0dbf6-06b8-4e57-995e-f51fa3bedba7,15,428bd4d9-1057-4220-b326-4201484628a2
56a1d131-f28c-4c0d-a755-f526a0bd396d,31,428bd4d9-1057-4220-b326-4201484628a2
07bfec6f-1ed4-4a3d-82a6-f3ca4ad4f906,3,428bd4d9-1057-4220-b326-4201484628a2
64e5dd1c-859a-40e6-87ad-f86938a2614e,34,428bd4d9-1057-4220-b326-4201484628a2
bd4b3722-3726-407b-8e52-f6e314495a8c,28,428bd4d9-1057-4220-b326-4201484628a2
26ba98e5-7cf1-4679-84c8-f71b25952aa9,33,428bd4d9-1057-4220-b326-4201484628a2
caca8b6a-d3a4-46c6-bc30-ff0c264630b5,21,428bd4d9-1057-4220-b326-4201484628a2
eac7ae9f-3bf6-40e4-aa9a-fb5f10902ad0,32,428bd4d9-1057-4220-b326-4201484628a2
3d1b80be-e6b1-4eed-84da-fb738b0d26d8,1,428bd4d9-1057-4220-b326-4201484628a2
cb5a9e58-80b0-4d15-b7f2-c804b26e8923,22,428bd4d9-1057-4220-b326-4201484628a2
7db21239-f645-40e9-bb82-d36168d3189f,24,428bd4d9-1057-4220-b326-4201484628a2
5d6715a7-6a26-45e5-9386-cfb2aecfaf74,22,428bd4d9-1057-4220-b326-4201484628a2
3f8f00ac-a50d-4dee-ba2f-cfe40100d58c,16,428bd4d9-1057-4220-b326-4201484628a2
bb77d507-2e73-4d12-9225-cd384371fdb8,20,428bd4d9-1057-4220-b326-4201484628a2
9d6bf274-3296-442a-b410-ce46f8f926be,30,428bd4d9-1057-4220-b326-4201484628a2
3b383eab-b410-43b6-84f5-db442c0d3caa,36,428bd4d9-1057-4220-b326-4201484628a2
170f8fd3-6db3-4734-a4b6-de6cebf2e0f1,27,428bd4d9-1057-4220-b326-4201484628a2
d452df22-6aa4-4870-8c4a-d8a1d8ccbc1e,24,428bd4d9-1057-4220-b326-4201484628a2
6fad08ba-a7cc-489b-928c-d802d2a16d19,25,428bd4d9-1057-4220-b326-4201484628a2
17376aa5-a164-4e51-bd13-d7a0025ae595,22,428bd4d9-1057-4220-b326-4201484628a2
54e6111a-c8b1-439d-90cd-d6df243b0964,11,428bd4d9-1057-4220-b326-4201484628a2
25ca9098-d602-48e9-8e5b-d547d7d7b73c,12,428bd4d9-1057-4220-b326-4201484628a2
f57ff654-5558-4a26-b829-d3d70515ae4d,1,428bd4d9-1057-4220-b326-4201484628a2
7652d9d2-873e-4c5a-b5c3-bcecc66e43f6,27,428bd4d9-1057-4220-b326-4201484628a2
036ee770-5621-4b6e-9a8e-bc8a329c86b8,7,428bd4d9-1057-4220-b326-4201484628a2
7c0aa9c7-0e11-4aa3-9ec0-bc8a57fd716a,21,428bd4d9-1057-4220-b326-4201484628a2
58e726ca-eca9-4f4d-80cc-bf707c559f30,6,428bd4d9-1057-4220-b326-4201484628a2
19c058c5-32f6-4cf9-923a-c3357c87daff,8,428bd4d9-1057-4220-b326-4201484628a2
121ab834-ebe8-4985-a1ed-c3c6570e6dfd,19,428bd4d9-1057-4220-b326-4201484628a2
187e9e5f-c351-4045-8d27-c46b59baae3d,43,428bd4d9-1057-4220-b326-4201484628a2
881491ea-fc0e-4424-8108-b76d905f99e4,23,428bd4d9-1057-4220-b326-4201484628a2
b10f790d-7e87-42b0-aef4-b3bd1c12aad4,2,428bd4d9-1057-4220-b326-4201484628a2
78cf1609-c959-4d42-ad60-adf8f647f3ef,25,428bd4d9-1057-4220-b326-4201484628a2
7f200799-dc38-473c-b9c1-b0a62fa8cc9c,29,428bd4d9-1057-4220-b326-4201484628a2
1e654abb-0dbc-4ed7-ad40-022da59754d3,26,428bd4d9-1057-4220-b326-4201484628a2
9df5cd6e-9194-4b94-b1c8-01fbdbb72f01,34,428bd4d9-1057-4220-b326-4201484628a2
63160916-bc53-4982-9019-0413aa0dc9bb,11,428bd4d9-1057-4220-b326-4201484628a2
7f4decad-1b61-467f-8294-0591f7f2346f,41,428bd4d9-1057-4220-b326-4201484628a2
ce27d327-7b9c-4524-af69-0a143faffb0a,19,428bd4d9-1057-4220-b326-4201484628a2
167cca8e-65bb-45b0-82a8-0c82447fd88b,18,428bd4d9-1057-4220-b326-4201484628a2
59f6a80b-64e8-49d4-b00a-0f9012f8987b,40,428bd4d9-1057-4220-b326-4201484628a2
888e5a84-2cd5-4693-b911-0f99ca69ffcf,44,428bd4d9-1057-4220-b326-4201484628a2
e88dac9f-ba09-4471-967f-162e0a5a2f94,12,428bd4d9-1057-4220-b326-4201484628a2
bbc89300-543d-4aa9-bd78-14031a72fe0e,34,428bd4d9-1057-4220-b326-4201484628a2
ee81cfa9-6cad-47e1-a187-122c9ee02582,35,428bd4d9-1057-4220-b326-4201484628a2
53ab3681-4c9b-4237-bfae-126bff4e472a,5,428bd4d9-1057-4220-b326-4201484628a2
10b4f222-ea40-49c1-856a-1276cd8e0a60,31,428bd4d9-1057-4220-b326-4201484628a2
6a63064f-ce9c-4eb6-9aa7-2cec2a96f9be,14,428bd4d9-1057-4220-b326-4201484628a2
5b6476e7-f516-496e-a5b8-2afcc6aaa379,39,428bd4d9-1057-4220-b326-4201484628a2
0a03fd98-4b59-40b5-8b10-2bf69a64723d,29,428bd4d9-1057-4220-b326-4201484628a2
26aa07fe-c8e8-4452-b344-2b985646ec06,7,428bd4d9-1057-4220-b326-4201484628a2
efa52407-e54a-4bf1-b684-273ad8e7a7d6,13,428bd4d9-1057-4220-b326-4201484628a2
a10a4c2b-4e0e-4230-a76c-2794bb92c3c2,9,428bd4d9-1057-4220-b326-4201484628a2
bda144f1-c7a7-4593-ace8-18b14291f9ec,12,428bd4d9-1057-4220-b326-4201484628a2
825c3bdd-f70e-4b89-9e2b-19135da6c256,10,428bd4d9-1057-4220-b326-4201484628a2
0be30417-3503-4a7e-aeea-197c3bf33575,2,428bd4d9-1057-4220-b326-4201484628a2
73b88f1c-a25f-4ae5-8888-3fc3ff1326da,2,428bd4d9-1057-4220-b326-4201484628a2
2482f793-a405-4832-85e7-43ab9960e169,44,428bd4d9-1057-4220-b326-4201484628a2
b5bc368c-70c3-4449-a527-317a4a4c8b75,18,428bd4d9-1057-4220-b326-4201484628a2
b1dc232f-b312-431f-b425-31721f030525,42,428bd4d9-1057-4220-b326-4201484628a2
514ef364-da80-4c29-a1e6-326d910669e2,5,428bd4d9-1057-4220-b326-4201484628a2
b8b66c17-97a0-4628-b002-330f7c36aeb9,21,428bd4d9-1057-4220-b326-4201484628a2
448379b3-42dd-48ba-8b15-391530c21c8d,38,428bd4d9-1057-4220-b326-4201484628a2
3f29ecf0-2ab1-4bd8-b8b2-4e2066ae5cec,19,428bd4d9-1057-4220-b326-4201484628a2
5f1169b3-e952-4f11-8ae5-4cd31d678bcd,16,428bd4d9-1057-4220-b326-4201484628a2
13418ed0-5789-424d-b131-4d72517e9cf7,17,428bd4d9-1057-4220-b326-4201484628a2
e0736334-b8a6-45d2-b10d-4aada558a809,14,428bd4d9-1057-4220-b326-4201484628a2
8a126657-8161-4fb5-8ae3-529920db7279,28,428bd4d9-1057-4220-b326-4201484628a2
b51db89e-467d-4ee9-90b5-54cb4c974d23,18,428bd4d9-1057-4220-b326-4201484628a2
0eea7d3a-f41c-43dd-8e7e-5ae9bf62308a,10,428bd4d9-1057-4220-b326-4201484628a2
2e4a8c5b-4491-4ba2-82b8-6140e43e61b5,32,428bd4d9-1057-4220-b326-4201484628a2
16a4845d-19fa-42c0-be30-60cb5a6a21e7,25,428bd4d9-1057-4220-b326-4201484628a2
46fbb9e2-bde9-4e12-bb7e-5e85e218661a,7,428bd4d9-1057-4220-b326-4201484628a2
5bef99b7-6b54-441b-8468-94e7e11acea7,13,428bd4d9-1057-4220-b326-4201484628a2
fda83265-6953-42ce-bf35-99e1df876688,38,428bd4d9-1057-4220-b326-4201484628a2
5093b046-9cbc-43eb-a4d7-9942fd7a105d,15,428bd4d9-1057-4220-b326-4201484628a2
b2a1b5aa-bb61-4519-8458-9b8b498ad9ae,35,428bd4d9-1057-4220-b326-4201484628a2
6e4e2e02-54a0-4274-85aa-9dd8902b5af9,20,428bd4d9-1057-4220-b326-4201484628a2
db45bb8f-2bf5-450e-b076-abfc7d609242,15,428bd4d9-1057-4220-b326-4201484628a2
6e4e0325-5cbe-4900-bcbf-aaef6ae42bdd,8,428bd4d9-1057-4220-b326-4201484628a2
4c62b3db-51cb-4592-bd68-aa2cfc9a90d6,4,428bd4d9-1057-4220-b326-4201484628a2
933bbd36-c092-4b0b-8bb1-a7928c3cbc76,32,428bd4d9-1057-4220-b326-4201484628a2
fda6a4c7-becc-4dd7-a869-a1478d04c5fb,4,428bd4d9-1057-4220-b326-4201484628a2
c426d5d6-b6e3-4687-b249-a1931c1442ec,33,428bd4d9-1057-4220-b326-4201484628a2
f972baa3-dd92-4d2f-a391-a48327950b1b,23,428bd4d9-1057-4220-b326-4201484628a2
248e256b-ca0b-43ed-9481-9077b2f0ced1,13,428bd4d9-1057-4220-b326-4201484628a2
56fd7a8c-6aa0-41cd-9262-8eb6d4b73e89,24,428bd4d9-1057-4220-b326-4201484628a2
18848042-3d28-4f55-9adb-8f19224318f0,17,428bd4d9-1057-4220-b326-4201484628a2
864bbeec-508d-41d2-98ca-8f74a759009c,6,428bd4d9-1057-4220-b326-4201484628a2
ceb4b49b-fa35-437f-ac64-8fbc7e3a4abe,37,428bd4d9-1057-4220-b326-4201484628a2
831a295d-0c80-4b5c-a213-8e13dac51617,3,428bd4d9-1057-4220-b326-4201484628a2
ad73435e-b76d-4379-b2a9-8d3ba2c7db03,4,428bd4d9-1057-4220-b326-4201484628a2
f89a1441-b7f8-4fe5-9141-88853b2cab9c,8,428bd4d9-1057-4220-b326-4201484628a2
06ff0cf2-dbab-4a69-ad17-885f00ac4c29,39,428bd4d9-1057-4220-b326-4201484628a2
d74fe691-c254-4049-b720-7cf124c510d5,9,428bd4d9-1057-4220-b326-4201484628a2
706b5fc6-eeaa-4c83-98a7-809f793b0948,30,428bd4d9-1057-4220-b326-4201484628a2
87c28343-31e3-43c3-bc10-83bb57fe8c2d,3,428bd4d9-1057-4220-b326-4201484628a2
993e45f5-4e67-4b25-bdac-79ea68b7eff9,42,428bd4d9-1057-4220-b326-4201484628a2
c9870b71-8444-4add-b6ab-7a9541df6ed1,33,428bd4d9-1057-4220-b326-4201484628a2
b1d578d8-e6e8-4495-b29d-7a77884c07d0,37,428bd4d9-1057-4220-b326-4201484628a2
c3b0fb64-7ac8-42d8-8fee-781ac7026d48,30,428bd4d9-1057-4220-b326-4201484628a2
8b1a7740-988c-4bcf-ba6c-783d2710f722,41,428bd4d9-1057-4220-b326-4201484628a2
4be943f2-182c-425c-92cc-78e4c9d6b8b9,14,428bd4d9-1057-4220-b326-4201484628a2
880cea47-18bf-41b5-9c28-7930ad1e4fe1,27,428bd4d9-1057-4220-b326-4201484628a2
d10ff175-c536-4fe8-9368-734d7c3c221a,28,428bd4d9-1057-4220-b326-4201484628a2
0646eb6c-4d74-4b43-8645-6e88a6e14692,11,428bd4d9-1057-4220-b326-4201484628a2
13662c8a-0f8e-4cb6-8bec-6d43916c89cb,31,428bd4d9-1057-4220-b326-4201484628a2
00957b2f-f651-4880-b663-6a362243cd87,5,428bd4d9-1057-4220-b326-4201484628a2
30ea3f20-0255-4768-970f-69a5eedcca32,9,428bd4d9-1057-4220-b326-4201484628a2
88fc17e5-a5a4-4661-a1e3-d8f72ea022c5,1,37f7e3e6-f6b2-4617-b42d-426ef02f96cd
91478d02-8fb1-44eb-a4be-df865b1b3eb2,2,00b50976-57de-49be-b4ce-42b6a338c454
e4b43912-bb55-44c4-8eed-243609f887c7,1,00b50976-57de-49be-b4ce-42b6a338c454
be2b20e7-cd57-4019-9565-5b00a9878d2e,2,c0e9d596-bb77-4674-b70a-4301ce0d8801
709d3bbd-c0c1-44b4-b4ed-5eb5f953f96e,1,c0e9d596-bb77-4674-b70a-4301ce0d8801
13b23824-165e-46b4-98ad-7d0de56aa6b3,3,c0e9d596-bb77-4674-b70a-4301ce0d8801
251008a5-4e43-4e38-b8a9-f36ff2c936d3,2,ada5939f-5deb-4c9b-95d3-4354e5d3aa60
da83ff4d-25c6-4b74-89a0-90c80cff3b99,1,ada5939f-5deb-4c9b-95d3-4354e5d3aa60
f4b02a3d-46f6-4d19-8ce6-3fff878b1f2e,3,ada5939f-5deb-4c9b-95d3-4354e5d3aa60
02cb436f-8a89-4ae3-8c3b-dc53c225e3be,7,5266d2c9-0ecd-4fe0-9ae0-4396fcad3c7d
c036c3c6-be64-481b-915b-c45d6acf5151,9,5266d2c9-0ecd-4fe0-9ae0-4396fcad3c7d
ba1b26f6-b4bd-4ce2-8a82-46a56079b9b0,5,5266d2c9-0ecd-4fe0-9ae0-4396fcad3c7d
d044a3e5-0de6-4897-a1ff-54c69c3acd62,8,5266d2c9-0ecd-4fe0-9ae0-4396fcad3c7d
ee77742c-c11d-461e-8b7d-552c54d98dec,1,5266d2c9-0ecd-4fe0-9ae0-4396fcad3c7d
02767b28-94ef-4bf9-80c9-277f601e7b30,4,5266d2c9-0ecd-4fe0-9ae0-4396fcad3c7d
1e2cd7a4-54ee-447c-b025-2b1d362f6107,3,5266d2c9-0ecd-4fe0-9ae0-4396fcad3c7d
0d415ced-759a-4d57-a32a-85c97c8bf5ce,2,5266d2c9-0ecd-4fe0-9ae0-4396fcad3c7d
94a2ec00-54f0-40f3-97f8-a28b1783e4b4,6,5266d2c9-0ecd-4fe0-9ae0-4396fcad3c7d
d5acb771-9ca0-4f07-bd37-dc43ce347e87,4,256d53fc-931d-4d38-abfd-4530a92f9f77
f0f43f04-604f-4ec9-bcc2-d424d756dc8c,6,256d53fc-931d-4d38-abfd-4530a92f9f77
fff90b18-b529-4b39-9142-cca03d589917,5,256d53fc-931d-4d38-abfd-4530a92f9f77
195a9cd9-071f-4c28-9828-f262c3942283,2,256d53fc-931d-4d38-abfd-4530a92f9f77
20133e4e-0096-42f3-bf27-03353783b796,3,256d53fc-931d-4d38-abfd-4530a92f9f77
d3688a26-a99f-4f1d-888c-390dd4169f6e,1,256d53fc-931d-4d38-abfd-4530a92f9f77
13ea58ed-34c4-4fe2-9969-b7bee8a90e83,41,62f0de11-31e8-49fe-a272-458325148b19
0dad5008-75cb-42e0-9dee-b360f71b49f7,25,62f0de11-31e8-49fe-a272-458325148b19
c349f453-401e-4cc2-8476-af447cbe897b,43,62f0de11-31e8-49fe-a272-458325148b19
f4528e08-290b-47b4-aaf3-b167bc03eef5,13,62f0de11-31e8-49fe-a272-458325148b19
03d07405-2ba3-4ed6-aa7a-b0998e5d0a1e,31,62f0de11-31e8-49fe-a272-458325148b19
de64b079-7d08-459e-9511-b0739657ce53,20,62f0de11-31e8-49fe-a272-458325148b19
7fa05c96-8a33-43d1-a7b4-c4dd4b96d01c,19,62f0de11-31e8-49fe-a272-458325148b19
75471463-c66a-4c8d-9f1f-c58692bf0350,15,62f0de11-31e8-49fe-a272-458325148b19
8ae1c946-fedb-4e89-86c5-c598bf88c604,45,62f0de11-31e8-49fe-a272-458325148b19
5d57d5b2-e4c3-4f4e-9544-bc5ed1395c70,21,62f0de11-31e8-49fe-a272-458325148b19
0ba63ca2-f80b-433e-a725-badd207805ef,17,62f0de11-31e8-49fe-a272-458325148b19
369d21ea-a069-47ab-8e8d-deab4e8e7ba1,7,62f0de11-31e8-49fe-a272-458325148b19
c2f26f4f-8a27-407a-935c-dfc111890a4a,9,62f0de11-31e8-49fe-a272-458325148b19
